date,type,y
2017-04-25,G,-12.143843285714281
2017-04-25,H,99.45327799999991
2017-04-25,J,524.6138571428572
2017-04-25,U,97.88151671428568
2017-04-26,A,-6.499401857142855
2017-04-26,C,-17.182644
2017-04-26,E,-9.323678142857139
2017-04-26,G,-13.573852000000002
2017-04-26,H,104.90227514285706
2017-04-26,J,777.0947428571426
2017-04-26,U,86.20426214285716
2017-04-27,A,-9.529034857142863
2017-04-27,C,-17.468983714285717
2017-04-27,E,-10.46796514285714
2017-04-27,G,-12.687040000000001
2017-04-27,H,89.9408977142857
2017-04-27,J,703.1628285714288
2017-04-27,U,83.58475957142865
2017-04-28,A,-10.968165714285712
2017-04-28,C,-17.466953142857143
2017-04-28,E,-11.66302142857143
2017-04-28,G,-13.402365714285711
2017-04-28,H,71.39595685714296
2017-04-28,J,554.0216285714288
2017-04-28,U,69.53933300000003
2017-04-29,A,-10.317796000000003
2017-04-29,C,-17.456731
2017-04-29,E,-12.19206714285715
2017-04-29,G,-12.877682857142855
2017-04-29,H,69.12171199999999
2017-04-29,J,530.7651285714287
2017-04-29,U,62.47453299999995
2017-04-30,A,-11.951130000000003
2017-04-30,C,-17.50316114285714
2017-04-30,E,-10.473571714285717
2017-04-30,G,-13.62705314285714
2017-04-30,H,60.05186557142861
2017-04-30,J,488.62575714285686
2017-04-30,U,57.98709357142858
2017-05-01,A,-11.953736428571432
2017-05-01,C,-17.452327714285712
2017-05-01,E,-11.771931714285712
2017-05-01,G,-13.820517428571431
2017-05-01,H,67.13166771428573
2017-05-01,J,616.2407142857145
2017-05-01,U,74.37574657142854
2017-05-02,A,-7.540038285714284
2017-05-02,C,-17.483773142857142
2017-05-02,E,-11.42400357142857
2017-05-02,G,-13.14098
2017-05-02,H,66.91750857142858
2017-05-02,J,562.2645428571424
2017-05-02,U,79.12730342857138
2017-05-03,A,-6.137592857142861
2017-05-03,C,-17.138512285714285
2017-05-03,E,-9.875128142857145
2017-05-03,G,-14.120015571428569
2017-05-03,H,81.02376828571434
2017-05-03,J,599.165357142857
2017-05-03,U,86.3327697142857
2017-05-04,A,-5.6473355714285685
2017-05-04,C,-17.45678285714286
2017-05-04,E,-10.637862142857145
2017-05-04,G,-13.937339142857144
2017-05-04,H,87.14561685714294
2017-05-04,J,569.5939
2017-05-04,U,92.4810301428572
2017-05-05,A,-7.586946285714291
2017-05-05,C,-17.482704714285713
2017-05-05,E,-10.28179
2017-05-05,G,-13.803959857142859
2017-05-05,H,72.84285257142851
2017-05-05,J,588.658285714286
2017-05-05,U,72.36045142857138
2017-05-06,A,-11.20869442857143
2017-05-06,C,-17.410574714285712
2017-05-06,E,-12.684712428571427
2017-05-06,G,-14.391457571428573
2017-05-06,H,60.79639714285713
2017-05-06,J,491.7789142857145
2017-05-06,U,62.772368714285776
2017-05-07,A,-11.303469285714288
2017-05-07,C,-17.467779142857143
2017-05-07,E,-12.697951999999999
2017-05-07,G,-14.560472714285712
2017-05-07,H,62.390317857142854
2017-05-07,J,557.2796000000002
2017-05-07,U,69.36347071428568
2017-05-08,A,-9.212895285714284
2017-05-08,C,-17.363467857142858
2017-05-08,E,-11.164658285714285
2017-05-08,G,-14.292616714285716
2017-05-08,H,82.7519632857143
2017-05-08,J,653.5957000000005
2017-05-08,U,78.97959357142861
2017-05-09,A,-10.302508
2017-05-09,C,-17.215556714285714
2017-05-09,E,-11.59328642857143
2017-05-09,G,-13.798114142857143
2017-05-09,H,79.95395657142853
2017-05-09,J,534.1011
2017-05-09,U,77.6952102857143
2017-05-10,A,-1.512308142857151
2017-05-10,C,-16.877202142857143
2017-05-10,E,-4.937944142857142
2017-05-10,G,-13.712109142857145
2017-05-10,H,113.1596725714285
2017-05-10,J,1200.5361999999998
2017-05-10,U,101.49859685714289
2017-05-11,A,-5.128525857142852
2017-05-11,C,-17.17641557142857
2017-05-11,E,-6.79132428571428
2017-05-11,G,-13.716129
2017-05-11,H,97.75470571428573
2017-05-11,J,1097.586
2017-05-11,U,92.78153042857157
2017-05-12,A,-8.420073142857149
2017-05-12,C,-17.206849714285713
2017-05-12,E,-7.961417714285716
2017-05-12,G,-12.421930142857141
2017-05-12,H,93.10446871428569
2017-05-12,J,725.1504000000006
2017-05-12,U,77.5282538571429
2017-05-13,A,-10.399027285714286
2017-05-13,C,-17.336393142857144
2017-05-13,E,-12.943096714285716
2017-05-13,G,-13.896772999999998
2017-05-13,H,74.79044557142852
2017-05-13,J,544.4038142857146
2017-05-13,U,77.66282500000001
2017-05-14,A,-10.573524142857144
2017-05-14,C,-17.455856142857144
2017-05-14,E,-11.699157285714287
2017-05-14,G,-14.579455857142852
2017-05-14,H,68.9351322857142
2017-05-14,J,558.7249857142857
2017-05-14,U,86.15855214285723
2017-05-15,A,-4.197788285714286
2017-05-15,C,-17.225414714285716
2017-05-15,E,-9.926675714285718
2017-05-15,G,-12.408491285714287
2017-05-15,H,74.0545462857143
2017-05-15,J,590.1099857142857
2017-05-15,U,72.43256700000003
2017-05-16,A,-6.170399428571429
2017-05-16,C,-17.14997457142857
2017-05-16,E,-10.530715285714285
2017-05-16,G,-12.948587285714288
2017-05-16,H,79.05705442857149
2017-05-16,J,619.4161285714287
2017-05-16,U,75.07619499999998
2017-05-17,A,-4.043044857142846
2017-05-17,C,-16.697784000000002
2017-05-17,E,-9.884138000000004
2017-05-17,G,-13.933292142857141
2017-05-17,H,92.35172342857147
2017-05-17,J,823.6435000000001
2017-05-17,U,73.44579071428574
2017-05-18,A,-9.825274571428569
2017-05-18,C,-16.974134714285714
2017-05-18,E,-11.599395999999997
2017-05-18,G,-12.002726285714289
2017-05-18,H,94.99274499999997
2017-05-18,J,648.3942571428571
2017-05-18,U,142.68652728571436
2017-05-19,A,-10.672036285714283
2017-05-19,C,-17.174056285714286
2017-05-19,E,-12.697334714285715
2017-05-19,G,-14.264044857142855
2017-05-19,H,86.32394485714282
2017-05-19,J,539.8159857142862
2017-05-19,U,107.95769385714296
2017-05-20,A,6.578485428571412
2017-05-20,C,-17.373544
2017-05-20,E,-2.063129428571435
2017-05-20,G,-12.246923714285717
2017-05-20,H,149.68009271428568
2017-05-20,J,2235.9394857142856
2017-05-20,U,190.37426442857125
2017-05-21,A,-6.359135857142854
2017-05-21,C,-17.389701285714285
2017-05-21,E,-10.264670714285716
2017-05-21,G,-13.876688285714286
2017-05-21,H,75.88081785714283
2017-05-21,J,799.408614285715
2017-05-21,U,86.74597257142854
2017-05-22,A,-7.389248857142858
2017-05-22,C,-17.253556
2017-05-22,E,-10.774178000000003
2017-05-22,G,-13.272595428571432
2017-05-22,H,77.95619642857149
2017-05-22,J,1195.0967714285714
2017-05-22,U,77.53061485714288
2017-05-23,A,-11.197118000000005
2017-05-23,C,-17.393744
2017-05-23,E,-11.54235285714286
2017-05-23,G,-12.895772714285718
2017-05-23,H,79.31970314285715
2017-05-23,J,482.95718571428586
2017-05-23,U,67.85840557142863
2017-05-24,A,-6.121199285714288
2017-05-24,C,-17.411456714285713
2017-05-24,E,-0.3701145714285689
2017-05-24,G,-12.592529571428571
2017-05-24,H,66.92208728571427
2017-05-24,J,528.7682428571428
2017-05-24,U,67.31954114285713
2017-05-25,A,-7.382361428571433
2017-05-25,C,-17.227467428571426
2017-05-25,E,-8.947394999999998
2017-05-25,G,-13.657414428571428
2017-05-25,H,76.55931271428571
2017-05-25,J,982.652314285714
2017-05-25,U,81.41283214285714
2017-05-26,A,-7.868311714285714
2017-05-26,C,-17.374213857142855
2017-05-26,E,-11.140957571428569
2017-05-26,G,-12.942076857142856
2017-05-26,H,67.68833328571431
2017-05-26,J,750.638157142857
2017-05-26,U,86.66788499999996
2017-05-27,A,-9.92253457142858
2017-05-27,C,-17.37054285714286
2017-05-27,E,-12.369036857142857
2017-05-27,G,-12.588058857142856
2017-05-27,H,74.69515514285713
2017-05-27,J,618.7961999999999
2017-05-27,U,83.72239242857141
2017-05-28,A,-12.407164857142858
2017-05-28,C,-17.222711714285715
2017-05-28,E,-13.245124571428574
2017-05-28,G,-14.509108857142857
2017-05-28,H,67.31713985714295
2017-05-28,J,486.53054285714296
2017-05-28,U,65.02073728571432
2017-05-29,A,-9.46113714285714
2017-05-29,C,-17.43852642857143
2017-05-29,E,-13.002922428571427
2017-05-29,G,-13.928845
2017-05-29,H,62.24726385714285
2017-05-29,J,569.7747285714282
2017-05-29,U,67.5497204285714
2017-05-30,A,-11.045561714285709
2017-05-30,C,-17.444234142857145
2017-05-30,E,-12.726404428571431
2017-05-30,G,-14.467439
2017-05-30,H,55.01002242857146
2017-05-30,J,535.2576571428568
2017-05-30,U,74.03258828571431
2017-05-31,A,-7.799880999999999
2017-05-31,C,-17.329223142857142
2017-05-31,E,-10.477669428571426
2017-05-31,G,-14.183471428571428
2017-05-31,H,63.49510971428564
2017-05-31,J,515.5001428571426
2017-05-31,U,75.11601428571423
2017-06-01,A,-6.347869428571436
2017-06-01,C,-17.314849142857142
2017-06-01,E,-9.207611285714288
2017-06-01,G,-13.58687428571429
2017-06-01,H,75.19391057142856
2017-06-01,J,674.5338571428572
2017-06-01,U,85.338346
2017-06-02,A,-7.8015018571428545
2017-06-02,C,-17.040323285714287
2017-06-02,E,-3.686909000000004
2017-06-02,G,-14.209864142857144
2017-06-02,H,69.05726785714289
2017-06-02,J,947.3238285714284
2017-06-02,U,83.7428517142857
2017-06-03,A,-8.867797714285713
2017-06-03,C,-17.38151757142857
2017-06-03,E,-10.69225442857143
2017-06-03,G,-14.779962999999999
2017-06-03,H,58.966977285714314
2017-06-03,J,699.2368714285718
2017-06-03,U,74.08840242857147
2017-06-04,A,-12.577023142857147
2017-06-04,C,-17.367041571428572
2017-06-04,E,-11.925456857142859
2017-06-04,G,-14.759561571428575
2017-06-04,H,34.09067928571428
2017-06-04,J,527.2258857142858
2017-06-04,U,84.46547914285718
2017-06-05,A,-12.674176571428571
2017-06-05,C,-17.235329714285715
2017-06-05,E,-11.15007057142857
2017-06-05,G,-14.624500714285714
2017-06-05,H,40.17900542857144
2017-06-05,J,407.0031142857143
2017-06-05,U,71.619629
2017-06-06,A,15.485110285714294
2017-06-06,C,-16.84357057142857
2017-06-06,E,-7.992161285714287
2017-06-06,G,-12.864135571428568
2017-06-06,H,258.32438057142866
2017-06-06,J,1485.8120428571424
2017-06-06,U,360.3424355714288
2017-06-07,A,-8.657367714285712
2017-06-07,C,-17.486462714285715
2017-06-07,E,-9.154009571428576
2017-06-07,G,-14.032375714285715
2017-06-07,H,68.79007114285716
2017-06-07,J,537.4202285714285
2017-06-07,U,136.59962542857141
2017-06-08,A,-10.335775285714279
2017-06-08,C,-17.300832571428572
2017-06-08,E,-9.153405000000005
2017-06-08,G,-13.923775428571426
2017-06-08,H,71.8892595714286
2017-06-08,J,524.5063857142858
2017-06-08,U,138.75435914285717
2017-06-09,A,-12.31379442857143
2017-06-09,C,-17.263095857142858
2017-06-09,E,-8.446953857142857
2017-06-09,G,-14.543538999999999
2017-06-09,H,66.76539042857141
2017-06-09,J,308.64302857142866
2017-06-09,U,138.9387094285714
2017-06-10,A,-15.095254571428573
2017-06-10,C,-17.370015857142857
2017-06-10,E,-8.630997571428574
2017-06-10,G,-15.023655
2017-06-10,H,69.16157228571431
2017-06-10,J,448.1111857142855
2017-06-10,U,92.96766042857145
2017-06-11,A,-7.495744285714285
2017-06-11,C,-17.434542285714286
2017-06-11,E,-9.24318757142857
2017-06-11,G,-16.133620571428573
2017-06-11,H,67.40423271428581
2017-06-11,J,1113.1899000000005
2017-06-11,U,93.40034114285717
2017-06-12,A,-0.07789700000000518
2017-06-12,C,-17.229811
2017-06-12,E,-8.40177542857143
2017-06-12,G,-13.358092714285714
2017-06-12,H,61.78320528571427
2017-06-12,J,806.5548857142861
2017-06-12,U,152.8304805714286
2017-06-13,A,-7.401395285714291
2017-06-13,C,-16.890053285714284
2017-06-13,E,-11.28303642857143
2017-06-13,G,-12.168377142857143
2017-06-13,H,36.00144228571427
2017-06-13,J,350.66364285714263
2017-06-13,U,71.07688842857145
2017-06-14,A,-11.41114671428571
2017-06-14,C,-17.13169942857143
2017-06-14,E,-11.615533142857142
2017-06-14,G,-12.598284857142858
2017-06-14,H,35.24222528571428
2017-06-14,J,286.63410000000005
2017-06-14,U,59.455030142857126
2017-06-15,A,-12.252669571428575
2017-06-15,C,-17.157592285714284
2017-06-15,E,-12.56356442857143
2017-06-15,G,-13.404647428571426
2017-06-15,H,43.43679657142855
2017-06-15,J,322.6640857142855
2017-06-15,U,65.25669985714283
2017-06-16,A,-14.549588857142856
2017-06-16,C,-17.367774857142855
2017-06-16,E,-12.709160285714285
2017-06-16,G,-14.055151142857142
2017-06-16,H,103.09027185714284
2017-06-16,J,514.2646714285714
2017-06-16,U,58.06539714285717
2017-06-17,A,-15.538036571428572
2017-06-17,C,-17.178035571428573
2017-06-17,E,-13.722132285714286
2017-06-17,G,-14.684040999999999
2017-06-17,H,46.924877571428574
2017-06-17,J,396.06288571428587
2017-06-17,U,79.44208542857142
2017-06-18,A,93.11141199999996
2017-06-18,C,-16.04108628571429
2017-06-18,E,58.414043714285704
2017-06-18,G,0.2282271428571566
2017-06-18,H,1616.4074088571417
2017-06-18,J,14192.961057142853
2017-06-18,U,993.2264944285711
2017-06-19,A,11.297965142857148
2017-06-19,C,-16.929960571428573
2017-06-19,E,0.02447271428571745
2017-06-19,G,-11.076992428571426
2017-06-19,H,297.585026
2017-06-19,J,2523.143528571429
2017-06-19,U,228.74228357142854
2017-06-20,A,10.394949142857156
2017-06-20,C,-17.22706342857143
2017-06-20,E,0.9749257142857175
2017-06-20,G,-10.874394571428569
2017-06-20,H,372.289772142857
2017-06-20,J,2776.0231999999987
2017-06-20,U,228.49161842857143
2017-06-21,A,-11.667171714285713
2017-06-21,C,-17.243209571428572
2017-06-21,E,-12.104689571428576
2017-06-21,G,-13.98440542857143
2017-06-21,H,36.130186142857134
2017-06-21,J,449.83161428571447
2017-06-21,U,68.91364042857147
2017-06-22,A,-13.712976428571428
2017-06-22,C,-16.435077714285715
2017-06-22,E,-12.99625785714286
2017-06-22,G,-13.61721
2017-06-22,H,31.33929157142855
2017-06-22,J,251.7676571428573
2017-06-22,U,65.18388157142856
2017-06-23,A,-10.478551285714284
2017-06-23,C,-17.004643714285713
2017-06-23,E,-12.591874142857145
2017-06-23,G,-13.438015142857141
2017-06-23,H,33.521168000000024
2017-06-23,J,249.93741428571434
2017-06-23,U,62.103050857142826
2017-06-24,A,-13.38850557142857
2017-06-24,C,-17.333291714285714
2017-06-24,E,-13.826723857142857
2017-06-24,G,-12.744991428571426
2017-06-24,H,30.35445185714287
2017-06-24,J,171.84039999999987
2017-06-24,U,56.62016800000002
2017-06-25,A,-14.114934714285713
2017-06-25,C,-17.243706285714286
2017-06-25,E,-14.237127857142857
2017-06-25,G,-13.74993242857143
2017-06-25,H,21.46267999999997
2017-06-25,J,191.46324285714292
2017-06-25,U,50.73822514285719
2017-06-26,A,-14.391960428571426
2017-06-26,C,-17.192467999999998
2017-06-26,E,-12.56036942857143
2017-06-26,G,-14.380176714285714
2017-06-26,H,28.16000285714288
2017-06-26,J,186.07104285714286
2017-06-26,U,52.12149157142857
2017-06-27,A,-9.95104228571429
2017-06-27,C,-17.282013
2017-06-27,E,-12.497161000000002
2017-06-27,G,-14.139177571428574
2017-06-27,H,32.68146828571428
2017-06-27,J,289.15322857142866
2017-06-27,U,57.33289857142855
2017-06-28,A,-8.667696857142854
2017-06-28,C,-17.149773714285715
2017-06-28,E,-10.265608571428574
2017-06-28,G,-13.764664285714288
2017-06-28,H,73.41007242857151
2017-06-28,J,602.3010857142856
2017-06-28,U,65.39462428571422
2017-06-29,A,-9.651878571428572
2017-06-29,C,-17.142354714285712
2017-06-29,E,-12.231225000000004
2017-06-29,G,-13.331976571428571
2017-06-29,H,65.97084385714291
2017-06-29,J,524.8746714285716
2017-06-29,U,70.21339928571432
2017-06-30,A,-9.67385971428572
2017-06-30,C,-17.268783
2017-06-30,E,-9.646401714285716
2017-06-30,G,-13.750593714285719
2017-06-30,H,48.70835742857143
2017-06-30,J,436.1272857142858
2017-06-30,U,68.64282399999998
2017-07-01,A,-12.984805714285715
2017-07-01,C,-17.488278571428573
2017-07-01,E,-11.635543714285717
2017-07-01,G,-14.258296142857144
2017-07-01,H,37.737187000000006
2017-07-01,J,317.71552857142837
2017-07-01,U,63.64643014285712
2017-07-02,A,-13.049361857142856
2017-07-02,C,-17.158405
2017-07-02,E,-11.899686000000003
2017-07-02,G,-13.973562857142857
2017-07-02,H,44.95530171428567
2017-07-02,J,356.7754857142857
2017-07-02,U,59.73710971428573
2017-07-03,A,-12.433097285714293
2017-07-03,C,-17.145053428571426
2017-07-03,E,-11.450612142857139
2017-07-03,G,-13.719513285714283
2017-07-03,H,39.89009542857145
2017-07-03,J,439.11027142857137
2017-07-03,U,61.30935885714285
2017-07-04,A,-9.47472657142857
2017-07-04,C,-17.488552000000002
2017-07-04,E,-11.487197428571433
2017-07-04,G,-14.197929142857145
2017-07-04,H,74.45049785714285
2017-07-04,J,684.4891142857147
2017-07-04,U,76.45806014285715
2017-07-05,A,-5.418099000000002
2017-07-05,C,-17.518948857142856
2017-07-05,E,-9.249119285714286
2017-07-05,G,-13.280387999999999
2017-07-05,H,74.22054128571429
2017-07-05,J,619.7731285714289
2017-07-05,U,85.53004057142857
2017-07-06,A,-8.778462428571427
2017-07-06,C,-17.304874
2017-07-06,E,-11.329323142857143
2017-07-06,G,-13.514189714285711
2017-07-06,H,64.39626371428567
2017-07-06,J,531.7826428571431
2017-07-06,U,95.82505342857156
2017-07-07,A,-8.112306142857145
2017-07-07,C,-17.416971714285715
2017-07-07,E,-10.015372857142864
2017-07-07,G,-14.050697571428572
2017-07-07,H,55.71510500000001
2017-07-07,J,447.2368714285716
2017-07-07,U,80.99074742857148
2017-07-08,A,-15.326412000000003
2017-07-08,C,-17.406955
2017-07-08,E,-14.039267857142857
2017-07-08,G,-14.784223571428573
2017-07-08,H,23.233099714285704
2017-07-08,J,174.0461857142857
2017-07-08,U,56.159876142857165
2017-07-09,A,-15.713748285714287
2017-07-09,C,-17.28418
2017-07-09,E,-13.55769557142857
2017-07-09,G,-15.107189714285713
2017-07-09,H,20.334643285714282
2017-07-09,J,324.5287000000002
2017-07-09,U,49.3107632857142
2017-07-10,A,-9.812427714285715
2017-07-10,C,-17.495185
2017-07-10,E,-10.50260357142857
2017-07-10,G,-13.790288714285714
2017-07-10,H,72.05448771428568
2017-07-10,J,584.477414285714
2017-07-10,U,93.39052485714282
2017-07-11,A,-12.006854571428573
2017-07-11,C,-17.10670185714286
2017-07-11,E,-10.84345142857143
2017-07-11,G,-12.487870000000001
2017-07-11,H,72.3415411428571
2017-07-11,J,427.2881285714285
2017-07-11,U,92.11353542857147
2017-07-12,A,-6.433808142857144
2017-07-12,C,-17.343403714285714
2017-07-12,E,-9.64022557142857
2017-07-12,G,-12.447152857142857
2017-07-12,H,71.22785971428563
2017-07-12,J,556.9133142857148
2017-07-12,U,93.13144942857136
2017-07-13,A,-9.682263571428573
2017-07-13,C,-17.09354242857143
2017-07-13,E,-11.393621999999997
2017-07-13,G,-13.576281285714284
2017-07-13,H,63.442864999999905
2017-07-13,J,581.699971428571
2017-07-13,U,89.443569
2017-07-14,A,-9.05762685714286
2017-07-14,C,-17.23602257142857
2017-07-14,E,-11.00902785714285
2017-07-14,G,-13.971654285714285
2017-07-14,H,67.29386671428571
2017-07-14,J,506.1077857142861
2017-07-14,U,91.4169512857143
2017-07-15,A,-11.867282285714282
2017-07-15,C,-17.004002714285715
2017-07-15,E,-11.952880000000002
2017-07-15,G,-14.356164285714287
2017-07-15,H,62.332482857142864
2017-07-15,J,493.1449428571426
2017-07-15,U,85.15978299999993
2017-07-16,A,-11.787376142857145
2017-07-16,C,-17.40792814285714
2017-07-16,E,-12.199821714285719
2017-07-16,G,-14.627592714285713
2017-07-16,H,74.39705928571426
2017-07-16,J,508.2024285714284
2017-07-16,U,84.12433042857147
2017-07-17,A,-8.228518714285704
2017-07-17,C,-17.509019142857145
2017-07-17,E,-11.378381000000003
2017-07-17,G,-14.402038428571428
2017-07-17,H,69.73559657142854
2017-07-17,J,634.1705285714282
2017-07-17,U,92.10736385714289
2017-07-18,A,-12.400796571428568
2017-07-18,C,-17.469698285714284
2017-07-18,E,-7.74058228571429
2017-07-18,G,-14.641272
2017-07-18,H,80.93792771428579
2017-07-18,J,621.1748714285711
2017-07-18,U,100.12512342857146
2017-07-19,A,-7.724218428571429
2017-07-19,C,-17.365660428571427
2017-07-19,E,-10.484286142857146
2017-07-19,G,-14.386817428571428
2017-07-19,H,106.75306814285723
2017-07-19,J,749.5602714285711
2017-07-19,U,182.90426771428582
2017-07-20,A,-9.234656000000001
2017-07-20,C,-17.19453542857143
2017-07-20,E,-11.03272057142857
2017-07-20,G,-13.995635000000002
2017-07-20,H,99.43468342857145
2017-07-20,J,848.8892428571428
2017-07-20,U,128.9503082857143
2017-07-21,A,-5.720267714285707
2017-07-21,C,-17.30204742857143
2017-07-21,E,-12.046532142857144
2017-07-21,G,-14.354488571428574
2017-07-21,H,76.72904785714287
2017-07-21,J,619.6802285714281
2017-07-21,U,135.62683171428563
2017-07-22,A,-10.949251857142857
2017-07-22,C,-17.464865714285715
2017-07-22,E,-13.375882857142853
2017-07-22,G,-15.124139
2017-07-22,H,64.5271764285714
2017-07-22,J,586.5058
2017-07-22,U,76.42148028571431
2017-07-23,A,-11.477119428571429
2017-07-23,C,-17.44627942857143
2017-07-23,E,-13.430865571428571
2017-07-23,G,-15.186609142857142
2017-07-23,H,63.28533342857141
2017-07-23,J,519.8227142857141
2017-07-23,U,76.89362428571428
2017-07-24,A,-7.918546571428572
2017-07-24,C,-17.133996285714286
2017-07-24,E,-10.901938285714282
2017-07-24,G,-14.186347999999997
2017-07-24,H,65.1083732857143
2017-07-24,J,500.5149571428575
2017-07-24,U,136.12207514285726
2017-07-25,A,-10.792630571428564
2017-07-25,C,-17.300495857142856
2017-07-25,E,-11.153133142857142
2017-07-25,G,-13.759215285714287
2017-07-25,H,70.08065228571427
2017-07-25,J,597.5356857142854
2017-07-25,U,103.75687842857144
2017-07-26,A,-0.2974195714285628
2017-07-26,C,-17.139008428571426
2017-07-26,E,-6.3165408571428525
2017-07-26,G,-12.897872428571427
2017-07-26,H,112.21773557142866
2017-07-26,J,786.982957142857
2017-07-26,U,98.12485000000001
2017-07-27,A,-8.922403857142852
2017-07-27,C,-17.25633842857143
2017-07-27,E,-9.735040142857143
2017-07-27,G,-14.080682142857142
2017-07-27,H,91.45093742857149
2017-07-27,J,982.8947857142855
2017-07-27,U,93.1547538571429
2017-07-28,A,-9.797306428571433
2017-07-28,C,-17.019565142857143
2017-07-28,E,-11.044143285714284
2017-07-28,G,-13.505431285714282
2017-07-28,H,80.57719114285713
2017-07-28,J,859.9395285714287
2017-07-28,U,106.05802871428577
2017-07-29,A,-10.04087428571429
2017-07-29,C,-17.49073057142857
2017-07-29,E,-12.442406571428569
2017-07-29,G,-14.373468714285716
2017-07-29,H,88.61113042857141
2017-07-29,J,604.7396285714286
2017-07-29,U,87.54007799999998
2017-07-30,A,-10.822431
2017-07-30,C,-17.50914014285714
2017-07-30,E,-12.085445857142856
2017-07-30,G,-14.346752428571426
2017-07-30,H,86.95213685714286
2017-07-30,J,500.8541714285716
2017-07-30,U,93.04498314285713
2017-07-31,A,-11.303540142857145
2017-07-31,C,-16.77378042857143
2017-07-31,E,-10.458842714285721
2017-07-31,G,-14.098527857142857
2017-07-31,H,67.32055542857145
2017-07-31,J,494.2106
2017-07-31,U,96.89747628571425
2017-08-01,A,-10.333692
2017-08-01,C,-17.355981571428572
2017-08-01,E,-11.33162557142857
2017-08-01,G,-14.616468571428571
2017-08-01,H,66.69389400000003
2017-08-01,J,512.5576571428577
2017-08-01,U,93.0365154285714
2017-08-02,A,-7.534899571428572
2017-08-02,C,-17.248099857142858
2017-08-02,E,-10.55531828571429
2017-08-02,G,-14.608427571428573
2017-08-02,H,81.80211657142854
2017-08-02,J,672.6786285714287
2017-08-02,U,91.64471871428567
2017-08-03,A,-9.527885857142852
2017-08-03,C,-17.36445557142857
2017-08-03,E,-12.19540457142857
2017-08-03,G,-14.683892571428572
2017-08-03,H,70.93716657142859
2017-08-03,J,665.9760857142855
2017-08-03,U,89.44768271428568
2017-08-04,A,-11.01750685714286
2017-08-04,C,-17.332261285714285
2017-08-04,E,-12.55601228571429
2017-08-04,G,-15.10815857142857
2017-08-04,H,46.08528214285718
2017-08-04,J,504.45951428571396
2017-08-04,U,91.64883042857149
2017-08-05,A,-15.014988285714285
2017-08-05,C,-17.266359142857144
2017-08-05,E,-14.453616285714286
2017-08-05,G,-15.007929857142859
2017-08-05,H,34.63864928571426
2017-08-05,J,332.4252428571428
2017-08-05,U,77.57442085714287
2017-08-06,A,-14.342909
2017-08-06,C,-17.317404857142858
2017-08-06,E,-14.112164142857143
2017-08-06,G,-15.142868428571429
2017-08-06,H,34.04439871428574
2017-08-06,J,319.5908571428574
2017-08-06,U,73.43674599999997
2017-08-07,A,-15.037269857142856
2017-08-07,C,-17.29296157142857
2017-08-07,E,-11.771834714285717
2017-08-07,G,-14.800726714285716
2017-08-07,H,23.938234000000005
2017-08-07,J,323.5122714285713
2017-08-07,U,90.94166371428568
2017-08-08,A,29.1840027142857
2017-08-08,C,-16.925941285714284
2017-08-08,E,12.991089285714272
2017-08-08,G,-10.115800714285712
2017-08-08,H,482.6003499999994
2017-08-08,J,4488.686385714286
2017-08-08,U,296.2074548571432
2017-08-09,A,-0.22664585714285174
2017-08-09,C,-17.19470414285714
2017-08-09,E,-3.8871029999999984
2017-08-09,G,-13.277394285714285
2017-08-09,H,173.98987342857149
2017-08-09,J,1585.2666285714272
2017-08-09,U,145.01366028571428
2017-08-10,A,-1.9467818571428626
2017-08-10,C,-17.045394714285713
2017-08-10,E,-6.644410285714293
2017-08-10,G,-12.670973285714284
2017-08-10,H,182.93966857142868
2017-08-10,J,1598.0643285714275
2017-08-10,U,151.00388842857137
2017-08-11,A,-11.926604285714287
2017-08-11,C,-17.14571957142857
2017-08-11,E,-12.422506285714288
2017-08-11,G,-14.732747857142856
2017-08-11,H,59.9686537142857
2017-08-11,J,545.7526142857143
2017-08-11,U,108.939711
2017-08-12,A,-12.739602000000003
2017-08-12,C,-17.100071
2017-08-12,E,-13.17719757142857
2017-08-12,G,-14.802106857142856
2017-08-12,H,61.299478285714294
2017-08-12,J,467.3676285714282
2017-08-12,U,91.27785071428566
2017-08-13,A,-9.26948928571429
2017-08-13,C,-17.358165
2017-08-13,E,-13.653571571428573
2017-08-13,G,-15.028929571428574
2017-08-13,H,67.45113142857141
2017-08-13,J,548.4614857142858
2017-08-13,U,94.47879428571423
2017-08-14,A,-9.815085857142853
2017-08-14,C,-17.31901657142857
2017-08-14,E,-11.397395142857144
2017-08-14,G,-14.501303714285715
2017-08-14,H,62.32477114285715
2017-08-14,J,502.12928571428574
2017-08-14,U,86.84548814285723
2017-08-15,A,-8.017145714285709
2017-08-15,C,-17.183324142857142
2017-08-15,E,-9.049423142857133
2017-08-15,G,-13.844371285714287
2017-08-15,H,82.35151528571434
2017-08-15,J,767.7481142857141
2017-08-15,U,222.64925200000036
2017-08-16,A,-5.999722857142855
2017-08-16,C,-17.23545342857143
2017-08-16,E,-10.22984042857143
2017-08-16,G,-13.380559285714286
2017-08-16,H,92.69109485714284
2017-08-16,J,1081.1599714285712
2017-08-16,U,251.16842714285718
2017-08-17,A,-8.195474142857142
2017-08-17,C,-17.075064285714284
2017-08-17,E,-7.944060999999995
2017-08-17,G,-13.830057857142858
2017-08-17,H,113.92876957142859
2017-08-17,J,956.5898714285715
2017-08-17,U,183.83843457142845
